year,type,state,constituencyNo,constituencyName,district,turnout,turnoutTrend,candidateName,candidateNameKn,party,votes,votePercentage,status,criminalCases,seriousCriminalCases,assets,liabilities,education,age,profession,affidavitUrl,sourceUrl
2023,assembly,Karnataka,155,Dasarahalli,Bangalore,50.16,0,N. MANJUNATHA,,IND,296,0.13,LOST,,,,,12th Pass,45,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,155,Dasarahalli,Bangalore,50.16,0,R. MANJUNATHA,,IND,252,0.11,LOST,,,,,Illiterate,42,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,155,Dasarahalli,Bangalore,50.16,0,ESHWARAIAH K. S.,,Lok Shakti,222,0.1,LOST,,,,,8th Pass,44,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,155,Dasarahalli,Bangalore,50.16,0,SAVITHA T. P.,,IND,185,0.08,LOST,,,,,10th Pass,49,Other - Household,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,155,Dasarahalli,Bangalore,50.16,0,SUMANTH P. N.,,IND,151,0.07,LOST,,,,,Post Graduate,32,Education - College Professor or Lecturer,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,155,Dasarahalli,Bangalore,50.16,0,M. SNEHA,,Indian Movement Party,122,0.05,LOST,,,,,10th Pass,43,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,155,Dasarahalli,Bangalore,50.16,0,KALPANA. A. V,,IND,121,0.05,LOST,,,,,5th Pass,39,Other - Household,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,K. GOPALAIAH,,BJP,96424,60.6,WINNER,,,,,Graduate,63,Politics - Party Worker; Social Work - NGO,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,KESHAVAMURTHY S,,INC,45259,28.45,RUNNER-UP,,,,,Graduate,59,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,K C RAJANNA,,JD(S),9241,5.81,LOST,,,,,Graduate Professional,63,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,LAKSHMINARAYANA M R,,Uttama Prajaakeeya Party,2853,1.79,LOST,,,,,12th Pass,37,Liberal Profession or Professional - Architect,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,NOTA,,None of the Above,2286,1.44,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,SHANTHALA DAMLE,,AAAP,1600,1.01,LOST,,,,,Post Graduate,50,Politics - Party Worker; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,N. NARAYANASWAMY,,BSP,442,0.28,LOST,,,,,12th Pass,56,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,N GIRISH GOWDA,,IND,326,0.2,LOST,,,,,8th Pass,46,Business; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,MELROY AMIT REBELLO,,Karnataka Rashtra Samithi,255,0.16,LOST,,,,,12th Pass,41,Business; Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,S. MURALI,,ABHM,125,0.08,LOST,,,,,Graduate,37,Business; Salaried Work or Employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,SRINIVASAMURTHY,,Karnataka Pragnyavantha Janatha Party,112,0.07,LOST,,,,,Graduate Professional,50,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,CHETAN. R,,Desh Prem Party,97,0.06,LOST,,,,,Post Graduate,42,Business - Real Estate or Builder or Developer or Construction,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,156,Mahalakshmi Layout,Bangalore,54.25,0,ASWATHA,,Indian Movement Party,83,0.05,LOST,,,,,10th Pass,34,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,DR ASHWATH NARAYAN C N,,BJP,80606,63.72,WINNER,,,,,Graduate Professional,55,Liberal Profession or Professional - Doctor,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,ANOOP IYENGAR,,INC,39304,31.07,RUNNER-UP,,,,,Graduate,43,Salaried Work or Employed - Qualified Professional,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,UTHKARSH A,,JD(S),2657,2.1,LOST,,,,,Graduate,27,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,NOTA,,None of the Above,2079,1.64,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,SUMAN,,AAAP,800,0.63,LOST,,,,,Others,50,Liberal Profession or Professional - Journalist or Editor; Salaried Work or Employed - Qualified Professional,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,RAJESH B,,Karnataka Rashtra Samithi,236,0.19,LOST,,,,,Post Graduate,51,Education - Home Teacher or Tuition,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,ABDUL SUHAIL AHMED,,BSP,219,0.17,LOST,,,,,Graduate Professional,43,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,MANU KUMAR,,IND,190,0.15,LOST,,,,,Graduate,29,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,K M FAYAZ AHMED,,IND,133,0.11,LOST,,,,,Others,82,Former Government - Ex Govt Employee,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,SUNIL HEBBI,,NPP,96,0.08,LOST,,,,,Graduate Professional,39,Liberal Profession or Professional - Doctor,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,SANTOSH S,,Bharatiya Prajagala Kalyana Paksha,92,0.07,LOST,,,,,Others,33,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,157,Malleshwaram,Bangalore,55.11,0,KRISHNAIAH,,Rashtriya Samaj Dal (R),81,0.06,LOST,,,,,10th Pass,49,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Suresha B S,,INC,91838,57.71,WINNER,,,,,12th Pass,51,Business - Real Estate or Builder or Developer or Construction; Agriculture,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Jagdeesha Katta K S,,BJP,61084,38.39,RUNNER-UP,,,,,10th Pass,43,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,NOTA,,None of the Above,1639,1.03,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Syed Mohid Altaf,,JD(S),1604,1.01,LOST,,,,,Doctorate,45,Liberal Profession or Professional - Lawyer; Education - Principal or Administrator,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,K S Manjunath Naidu,,AAAP,1026,0.64,LOST,,,,,Graduate,43,Business; Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Kumara S,,Uttama Prajaakeeya Party,711,0.45,LOST,,,,,10th Pass,42,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Aslam Jamsheed Khan,,BSP,295,0.19,LOST,,,,,10th Pass,45,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,N M Santhosh Kumar,,IND,200,0.13,LOST,,,,,Graduate Professional,44,Business; Liberal Profession or Professional - Lawyer,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Hussain Saheb,,IND,149,0.09,LOST,,,,,Others,48,Labourer or Daily Wage - Taxi Driver,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Anjan Kumar Gowda S,,Indian New Congress Party,123,0.08,LOST,,,,,8th Pass,49,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Ramesh Jagathap,,Sarvajanika Adarsha Sena,115,0.07,LOST,,,,,Graduate,49,Salaried Work or Employed; Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Ramu S,,IND,113,0.07,LOST,,,,,10th Pass,52,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Perumal S,,ABHM,81,0.05,LOST,,,,,10th Pass,29,Salaried Work or Employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Ganesh C,,Karnataka Rashtra Samithi,80,0.05,LOST,,,,,Graduate,40,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,158,Hebbal,Bangalore,54.73,0,Jagadish T S,,IND,74,0.05,LOST,,,,,10th Pass,43,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,A C SRINIVASA,,INC,87316,66.72,WINNER,,,,,Graduate,56,Agriculture; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,AKANDA SRINIVASA MURTHY R,,BSP,25106,19.18,RUNNER-UP,,,,,12th Pass,54,Politics - MLA,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,A MURALI,,BJP,10624,8.12,LOST,,,,,8th Pass,52,Business; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,B R BHASKAR PRASAD,,SDPI,4102,3.13,LOST,,,,,Others,47,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,NOTA,,None of the Above,1190,0.91,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,ANURADHA V,,JD(S),844,0.64,LOST,,,,,10th Pass,44,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,SURESH RATHOD,,AAAP,694,0.53,LOST,,,,,Graduate,41,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,PRIYA,,IND,223,0.17,LOST,,,,,8th Pass,36,Business; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,SHAKTIVELU,,IND,183,0.14,LOST,,,,,12th Pass,44,Agriculture,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,V J SANJAY KUMAR,,IND,129,0.1,LOST,,,,,Graduate,43,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,SUNSTAR D JAIRAM,,Gareeb Aadmi Party,98,0.07,LOST,,,,,10th Pass,69,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,KARTHIK A,,Janata Dal(United),94,0.07,LOST,,,,,10th Pass,33,Business; Small Business or Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,A CHANDRA KUMAR,,IND,82,0.06,LOST,,,,,5th Pass,54,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,NIRANJAN D RAJ,,IND,68,0.05,LOST,,,,,Post Graduate,39,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,MOHAN KUMAR,,Karnataka Rashtra Samithi,66,0.05,LOST,,,,,8th Pass,49,Business - Contractor,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,159,Pulakeshinagar,Bangalore,54.79,0,R MOHAN RAJU,,Republican Party of India (Karnataka),50,0.04,LOST,,,,,Post Graduate,71,Small Business or Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,KELACHANDRA JOSEPH GEORGE,,INC,118783,61.04,WINNER,,,,,,73,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,PADMANABHA REDDY,,BJP,63015,32.38,RUNNER-UP,,,,,12th Pass,59,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,MOHAMMED MUSTAFA,,JD(S),3839,1.97,LOST,,,,,12th Pass,49,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,ABDUL HANNAN,,SDPI,2995,1.54,LOST,,,,,Graduate,46,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,NOTA,,None of the Above,2116,1.09,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,MOHAMED IBRAHIM,,AAAP,1488,0.76,LOST,,,,,5th Pass,54,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,SHIVAKUMAR,,Uttama Prajaakeeya Party,612,0.31,LOST,,,,,Graduate Professional,31,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,KEMPURAJAN,,NPP,393,0.2,LOST,,,,,Graduate Professional,46,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,VASANTH KUMAR E,,IND,374,0.19,LOST,,,,,Post Graduate,36,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,SHEELA B N,,IND,303,0.16,LOST,,,,,Graduate,37,Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,DILIP KUMAR,,IND,177,0.09,LOST,,,,,12th Pass,38,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,S UMASHANKAR,,Karnataka Rashtra Samithi,148,0.08,LOST,,,,,12th Pass,47,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,YESU GERARD P,,IND,111,0.06,LOST,,,,,10th Pass,40,Business; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,MODI SAIFULLA,,SP,104,0.05,LOST,,,,,5th Pass,42,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,MYNAVATHI,,Janata Dal(United),85,0.04,LOST,,,,,12th Pass,34,Business - Real Estate or Builder or Developer or Construction,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,160,Sarvagnanagar,Bangalore,52,0,MAHABOOB PASHA,,Tipu Sultan Party,61,0.03,LOST,,,,,10th Pass,47,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,S. RAGHU,,BJP,69228,53.53,WINNER,,,,,Graduate Professional,52,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,ANAND KUMAR. S,,INC,52833,40.85,RUNNER-UP,,,,,8th Pass,42,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,MOHAN DASARI,,AAAP,2967,2.29,LOST,,,,,Post Graduate,39,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,NOTA,,None of the Above,1999,1.55,LOST,,,,,,,,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,CHAITRA. G,,Uttama Prajaakeeya Party,892,0.69,LOST,,,,,12th Pass,28,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,P. RAMESH,,IND,448,0.35,LOST,,,,,10th Pass,58,Business; Social Work,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,ANJI. V.,,BSP,337,0.26,LOST,,,,,12th Pass,47,Small Business or Self-employed - Self-employed; Social Work - Activist,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,DR. MANJUNATHA. S.,,Karnataka Rashtra Samithi,175,0.14,LOST,,,,,Graduate Professional,42,Liberal Profession or Professional - Doctor; Salaried Work or Employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,S. CHANDRA SHEKAR,,IND,171,0.13,LOST,,,,,Graduate,43,Other,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,RAKESH KUMAR,,IND,143,0.11,LOST,,,,,Graduate Professional,55,Small Business or Self-employed - Self-employed,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,161,C.V. Raman Nagar,Bangalore,47.43,0,M. RAJENDRA,,RPI,132,0.1,LOST,,,,,Graduate Professional,51,Liberal Profession or Professional - Lawyer; Agriculture,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
2023,assembly,Karnataka,162,Shivajinagar,Bangalore,56.59,0,RIZWAN ARSHAD,,INC,64913,58.77,WINNER,,,,,Graduate,43,Business,,https://data.opencity.in/dataset/karnataka-assembly-elections-2023/resource/6feb2ac2-33e3-4e63-9fe0-adfdfb3eb6c3
